query_id,query,nDCG_finetuned,nDCG_bm25,nDCG_congelado,mejor_baseline,delta_vs_mejor_baseline
43234,funda huawei p30 pro 360 grados,1.0,1.0,1.0,1.0,0.0
43240,funda ipad air 4 sin tapa,0.5423247252962318,0.4728935033594544,0.6067216003536937,0.6067216003536937,-0.06439687505746194
43243,funda iphone 11 pro glitter,0.6992148198508501,0.5982819568741946,0.6992148198508501,0.6992148198508501,0.0
43251,funda iphone x,1.0,1.0,1.0,1.0,0.0
43254,funda iphone xr libro,1.0,1.0,1.0,1.0,0.0
43258,funda linterna cinturon,1.0,1.0,1.0,1.0,0.0
43265,funda maceta mimbre,0.6163668470816235,0.77990823370192,0.826813366651774,0.826813366651774,-0.21044651957015048
43267,funda mando apple tv,1.0,1.0,0.9363792118010483,1.0,0.0
43273,funda mini ipad,0.9216017310213247,0.77990823370192,0.9216017310213247,0.9216017310213247,0.0
43274,funda mobil,1.0,1.0,1.0,1.0,0.0
43298,funda palanca de cambio opel astra h,0.6004311286161026,0.7162874455029682,0.8611375561264456,0.8611375561264456,-0.260706427510343
43304,funda para moto con baul,1.0,1.0,1.0,1.0,0.0
43307,funda para rueda bici interiores,0.9337457765456111,0.8643145546088339,0.7967610662472993,0.8643145546088339,0.0694312219367772
43311,funda para sony bravia,0.4825387500873844,0.461568684742548,0.5309999066793253,0.5309999066793253,-0.04846115659194089
43317,funda portatil hp pavilion 14 pulgadas,0.9337457765456111,0.8630152897016883,0.92663607790064,0.92663607790064,0.00710969864497113
43318,funda puff xxl sin relleno,1.0,1.0,0.7257345305446319,1.0,0.0
43320,funda s9 plus,1.0,1.0,1.0,1.0,0.0
43321,funda samsung a20e resistente,1.0,1.0,1.0,1.0,0.0
43328,funda silicona iphone 11,1.0,1.0,1.0,1.0,0.0
43337,funda sofa,1.0,1.0,1.0,1.0,0.0
43338,funda sofa anti perros,0.92663607790064,0.9363792118010483,1.0,1.0,-0.07336392209936005
43339,funda sofa cama turquesa,0.41485737122490635,0.346829854582175,0.5516960100974697,0.5516960100974697,-0.13683863887256337
43341,funda sofá sin brazos 3 plazas,1.0,0.575073986183329,1.0,1.0,0.0
43342,funda sony xperia aqua,1.0,1.0,1.0,1.0,0.0
43343,funda spigen iphone xr,1.0,1.0,1.0,1.0,0.0
43349,funda teclado español ipad air 2,0.9363792118010483,0.9148568823583791,0.88995411685096,0.9148568823583791,0.021522329442669186
43353,funda trabajas,0.2890648263178879,0.6309297535714575,0.0,0.6309297535714575,-0.34186492725356965
43354,funda vespa 125,0.8494348345648929,0.6595629128335778,0.8485833840018,0.8485833840018,0.0008514505630928815
43361,funda xiaomi mi 9 con esquinas reforzadas,0.805516250204893,0.7733542529583558,0.6712140601637461,0.7733542529583558,0.03216199724653723
43365,funda xiaomi redmi 7,0.9337457765456111,1.0,0.92663607790064,1.0,-0.06625422345438892
43366,funda xiaomi redmi note 6 pro amarilla,0.7175177623223635,0.525420616322386,0.8693552534644673,0.8693552534644673,-0.15183749114210376
43367,funda xiaomi redmi note 7,1.0,1.0,1.0,1.0,0.0
43372,funda xs max iphone pluto,0.6309297535714575,1.0,0.43067655807339306,1.0,-0.36907024642854247
43378,fundas asientos opel monterery,1.0,1.0,1.0,1.0,0.0
43382,fundas cubiertos navidad,1.0,1.0,1.0,1.0,0.0
43386,fundas de moviles personalizadas,1.0,0.8643145546088339,1.0,1.0,0.0
43390,fundas ebook sony prs-t2,1.0,0.9305687780632229,0.92663607790064,0.9305687780632229,0.06943122193677709
43393,fundas huawei p30 lite,0.7104770117651427,0.8643145546088339,0.77990823370192,0.8643145546088339,-0.15383754284369122
43394,fundas ipad mini eva correa,0.7606395682357036,0.39233405721184117,0.9709286432396583,0.9709286432396583,-0.21028907500395477
43395,fundas iphone 11 pro max,0.9363792118010483,1.0,0.9363792118010483,1.0,-0.06362078819895167
43407,fundas iphone x,1.0,1.0,1.0,1.0,0.0
43411,fundas movil lg g5,1.0,1.0,1.0,1.0,0.0
43415,fundas nórdico 90,0.5833416105149332,0.6257049680303419,0.6338412308988606,0.6338412308988606,-0.05049962038392741
43418,fundas para huawei p30 lite disney kawaii,0.4202024810692814,0.29007579773858083,0.75369761125927,0.75369761125927,-0.33349513018998866
43425,fundas para sofa sin reposabrazos,1.0,1.0,1.0,1.0,0.0
43434,fundas s10 plus,1.0,1.0,1.0,1.0,0.0
43438,fundas sillas jardín,1.0,1.0,0.9052116356304495,1.0,0.0
43447,fundas xiaomi redmi 7 pamtalla delantera,0.8701249883466594,0.72891152902702,0.7885497208855957,0.7885497208855957,0.0815752674610637
43463,funko disney,1.0,1.0,1.0,1.0,0.0
43464,funko gladiator,0.6309297535714575,0.3562071871080222,0.5,0.5,0.13092975357145753
43481,funko pop dark crystal,1.0,1.0,1.0,1.0,0.0
43488,funko pop game of thrones,1.0,1.0,1.0,1.0,0.0
43495,funko pop iron maoden,1.0,0.8503449055347546,1.0,1.0,0.0
43512,funko pops harry potter,1.0,0.77990823370192,1.0,1.0,0.0
43606,furgon policia playmobil,0.8379265695293115,0.8253470553818277,0.7538670157815447,0.8253470553818277,0.012579514147483817
43660,fusiles airsoft electricos,0.6726934039987302,0.7510916729774055,0.8364586133797037,0.8364586133797037,-0.1637652093809735
43815,gabardina hombre tres cuartos,0.6504550807234148,0.5690831594067768,0.49913444530812284,0.5690831594067768,0.08137192131663806
43816,gabardina mujer invierno rebajas,0.8053706965939338,0.5583262660521386,0.7391135184107601,0.7391135184107601,0.06625717818317367
43840,gafas aviador moto,1.0,1.0,1.0,1.0,0.0
43843,gafas cerca sin montura,0.9363792118010483,0.4225749983705865,0.8643145546088339,0.8643145546088339,0.07206465719221444
43844,gafas cgid mujer,1.0,1.0,1.0,1.0,0.0
43850,gafas de sol,1.0,1.0,1.0,1.0,0.0
43854,gafas linterna led,0.9202054614375518,0.8189080569732083,0.9830168297915421,0.9830168297915421,-0.06281136835399037
43858,gafas para el ordenador,1.0,1.0,1.0,1.0,0.0
43859,gafas para niñas sin graduar,1.0,1.0,1.0,1.0,0.0
43860,gafas plastico sin cristales,0.6461194268314838,0.823699893396571,0.699473903081392,0.823699893396571,-0.1775804665650872
43862,gafas presbicia,0.9216017310213247,0.9363792118010483,0.9337457765456111,0.9363792118010483,-0.014777480779723629
43864,gafas raivan hombre,0.8486026589039901,0.5372903784169164,1.0,1.0,-0.15139734109600989
43867,gafas sin montura sol,0.9337457765456111,0.88995411685096,0.7827392871477703,0.88995411685096,0.04379165969465104
43869,gafas sin patillas para movil,1.0,1.0,1.0,1.0,0.0
43901,gala smart tapa,1.0,0.9286241047843016,0.8922108454754891,0.9286241047843016,0.07137589521569843
44096,gallineros grandes exterior metalicos,0.8603818544462509,0.29802729812225165,0.841492960259019,0.841492960259019,0.01888889418723194
44105,galon de cola cleopatre,0.9930783166417602,0.9838048780283076,0.9876712785649565,0.9876712785649565,0.00540703807680365
44122,game & watch zelda,0.49456228788854273,0.43292617940918415,0.39806284658828084,0.43292617940918415,0.061636108479358576
44283,gaming ordenador portatil,0.77990823370192,0.7951657524814092,0.9052116356304495,0.9052116356304495,-0.1253034019285295
44304,ganchillo tunecino,0.8454256604216018,0.7162874455029682,0.841492960259019,0.841492960259019,0.003932700162582847
44305,ganchos cuelga platos,0.7631925784528223,0.7162874455029682,0.7569021067152311,0.7569021067152311,0.00629047173759123
44450,gargantillas de mujer de oro,1.0,0.7877736340270853,0.8669479898642711,0.8669479898642711,0.13305201013572887
44506,garmin oregon 750t,1.0,0.6934264036172708,0.6934264036172708,0.6934264036172708,0.3065735963827292
44531,garmin vivosmart hr+ correa,0.5842273861585909,0.7322962005285631,0.7322962005285631,0.7322962005285631,-0.1480688143699722
44547,garrucha de polea,0.9216017310213247,0.9305687780632229,0.685119869332369,0.9305687780632229,-0.008967047041898213
44591,gas pantalones hombre,0.7093753650484101,0.8553475075669357,0.857980942822373,0.857980942822373,-0.14860557777396288
44609,gatillos para movil,1.0,0.9305687780632229,0.9363792118010483,0.9363792118010483,0.06362078819895167
44610,gato,0.9216017310213247,0.9363792118010483,1.0,1.0,-0.0783982689786753
44612,gato interactivo,0.7877736340270853,0.7510916729774055,0.5309999066793253,0.7510916729774055,0.0366819610496798
44631,gatos peluche,1.0,1.0,1.0,1.0,0.0
44663,gb cot to go,1.0,0.5,0.6309297535714575,0.6309297535714575,0.36907024642854247
44743,gel curls blueberry bliss curl control jelly,0.9156857657441142,0.8348372244899367,0.8404109228751037,0.8404109228751037,0.07527484286901054
44746,gel estimulador de clítoris femenino,0.9052116356304495,0.7280855459907166,0.6468562235661909,0.7280855459907166,0.17712608963973286
44757,gel hidroalcoholico sin perfume,0.9337457765456111,0.7702043899253147,0.460012661100461,0.7702043899253147,0.16354138662029638
44762,gel limpiador antiacne,1.0,1.0,1.0,1.0,0.0
44854,generador electricidad eolico,0.8415908474314977,1.0,1.0,1.0,-0.1584091525685023
44891,genie la loca,0.8315546295836225,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.2184074368181641
44908,gentlemen,0.8069494904756505,0.49606005632380007,0.9530418785472459,0.9530418785472459,-0.1460923880715954
44925,geoforme djeco,0.23386470445736623,0.3120255505658846,0.14606834984270645,0.3120255505658846,-0.07816084610851837
44926,geografic norway hombre,1.0,0.9216017310213247,0.77990823370192,0.9216017310213247,0.0783982689786753
44936,georganics hilo dental,1.0,1.0,1.0,1.0,0.0
44972,geox kalispera,1.0,1.0,1.0,1.0,0.0
44975,geradores electricos,1.0,1.0,1.0,1.0,0.0
45016,gestapo,0.8315546295836225,0.48247555939075504,0.5912352048230277,0.5912352048230277,0.24031942476059476
45022,get around,0.9363792118010483,0.8630152897016883,0.8603818544462509,0.8630152897016883,0.07336392209936005
45057,gh plancha pelo,1.0,0.4990267326507383,0.9337457765456111,0.9337457765456111,0.06625422345438892
45063,ghd unplugged sin cable,0.5846156829012062,0.5636382420621702,0.6887841483036673,0.6887841483036673,-0.10416846540246105
45083,ghost rider,1.0,1.0,1.0,1.0,0.0
45337,gillette fusion proglide recambios 8,0.9258513847149256,0.8184175621358416,0.9895948844467957,0.9895948844467957,-0.0637434997318701
45390,ginseng rojo coreano,1.0,0.9337457765456111,1.0,1.0,0.0
45395,gioseppo mujer,1.0,1.0,1.0,1.0,0.0
45763,giuseppe moscati,0.9216017310213247,1.0,1.0,1.0,-0.0783982689786753
45950,glaze,0.8512360941594275,1.0,0.33816867746367263,1.0,-0.14876390584057253
45960,glengrant,0.3724928669383442,0.5423247252962318,0.92663607790064,0.92663607790064,-0.5541432109622957
46002,globber evo 5 en 1,0.9828920819566879,0.8477774488692931,0.9828920819566879,0.9828920819566879,0.0
46013,globos astronautas rosa,0.8194270280062366,0.5400753810454857,0.6257049680303419,0.6257049680303419,0.19372205997589464
46017,globos letras rosa,0.791726719367984,0.06625422345438904,0.3621108234757073,0.3621108234757073,0.4296158958922767
46091,glowforge,0.5929734460267241,0.6534006113520131,0.42924861640074785,0.6534006113520131,-0.06042716532528902
46102,glucometro sin pinchazo,0.31809711311243327,0.289465316692894,0.09791292534996782,0.289465316692894,0.02863179641953928
46160,gmt games,0.9216017310213247,0.8263333286520084,1.0,1.0,-0.0783982689786753
46640,gomas para deportivas,0.9279611693743142,0.7045057227504283,0.8665427526082052,0.8665427526082052,0.06141841676610893
46648,goniometro fisioterapia,1.0,0.727329844310522,1.0,1.0,0.0
46668,good girl carolina herrera,0.8965508479224736,0.7848693006025946,0.8090791338210653,0.8090791338210653,0.0874717141014083
46811,gore running chaleco,0.9216017310213247,1.0,1.0,1.0,-0.0783982689786753
46812,gore tex,0.9683310355387569,0.8196683128314595,0.9132861715058803,0.9132861715058803,0.05504486403287656
46837,gorra gatsby hombre tweed,1.0,1.0,1.0,1.0,0.0
46838,gorra para chica,0.5797748398812457,1.0,0.5065745439910657,1.0,-0.4202251601187543
46849,gorro - nike,0.9305687780632229,0.8643145546088339,0.8263333286520084,0.8643145546088339,0.06625422345438903
46853,gorro dc,0.694765116060299,1.0,0.7167674835027339,1.0,-0.305234883939701
46858,gorro lana bebe,1.0,1.0,1.0,1.0,0.0
46882,got talent,0.7663491917568949,0.8611375561264456,0.7948833326720566,0.8611375561264456,-0.09478836436955074
46887,gotas de chocolate sin azucar,0.5861163849908828,0.5653701424067238,0.46900009332067494,0.5653701424067238,0.020746242584159025
46888,gotas de chocolate sin azucar torras,0.4443361827137307,0.44830398990253034,0.6177638397019701,0.6177638397019701,-0.17342765698823942
46889,gotas secantes uñas,0.5801476231864474,0.59839506697425,0.5152880109744816,0.59839506697425,-0.01824744378780263
46917,gourmia freidora sin aceite,0.7210564623380479,0.32908604348504067,0.2529427027676571,0.32908604348504067,0.3919704188530072
47010,grafica nvidia rtx,0.77990823370192,0.575073986183329,1.0,1.0,-0.22009176629808003
47024,gran diver invicta,1.0,0.6906478832608419,1.0,1.0,0.0
47073,granola keto sin azucar,0.9258513847149256,0.7204037948220688,0.8149419398286234,0.8149419398286234,0.11090944488630217
47085,grapadora vallas,0.7846170207230131,0.92663607790064,0.7818048722226502,0.92663607790064,-0.14201905717762686
47122,grasa de montaje mtb,0.8205228949141828,0.7885497208855957,0.9148568823583791,0.9148568823583791,-0.0943339874441963
47241,great escapes mediterranean,0.9876712785649565,0.8922108454754891,0.9705437052559006,0.9705437052559006,0.0171275733090559
47325,green lantern morrison,0.8165901947515999,0.77990823370192,1.0,1.0,-0.18340980524840012
47329,green lipped mussel,0.662791942031712,0.7471589728148226,0.7819835854675756,0.7819835854675756,-0.11919164343586364
47454,greta gremlin,0.9217868789962071,0.9060254355346823,0.8278123145308894,0.9060254355346823,0.01576144346152486
47546,grifo ducha para lavabo,0.702900100608962,0.9028667550142375,0.6294757642030899,0.9028667550142375,-0.1999666544052755
47547,grifo lateral sin caño para lavabo,0.7569021067152311,0.2528410271851775,0.5572998242663683,0.5572998242663683,0.1996022824488628
47550,grifoducha monomando barato negro,0.699473903081392,0.6457545768494585,0.6156886473955917,0.6457545768494585,0.05371932623193354
47567,grill sandwichera plancha,1.0,1.0,1.0,1.0,0.0
47595,grinder,1.0,0.9216017310213247,0.88995411685096,0.9216017310213247,0.0783982689786753
47627,grmy hombre,1.0,0.88995411685096,1.0,1.0,0.0
47719,grupo de soldar hilo sin gas,1.0,1.0,1.0,1.0,0.0
47723,gráfica externa para portátil,0.8486026589039901,0.39794789654359625,0.8630152897016883,0.8630152897016883,-0.014412630797698167
47729,gs65 msi,0.6318532842514007,0.9619991470595832,0.8318724637288826,0.9619991470595832,-0.3301458628081825
47739,gstar raw hombre,1.0,1.0,1.0,1.0,0.0
47751,gta5 para ps4,1.0,0.13905617951077562,0.653894291235738,0.653894291235738,0.34610570876426205
47758,gtx660,1.0,1.0,1.0,1.0,0.0
47763,gu10 bombilla wifi inteligente,1.0,0.9363792118010483,1.0,1.0,0.0
47770,guante golf hombre,1.0,1.0,1.0,1.0,0.0
47777,guantes boxing mujer,1.0,1.0,1.0,1.0,0.0
47779,guantes de bicicleta,1.0,1.0,1.0,1.0,0.0
47780,guantes de boxeo,1.0,1.0,1.0,1.0,0.0
47781,guantes de boxeo hombre,1.0,1.0,1.0,1.0,0.0
47789,guantes everlast,0.77990823370192,0.8611375561264456,0.9305687780632229,0.9305687780632229,-0.15066054436130294
47791,guantes jardineria,1.0,1.0,1.0,1.0,0.0
47794,guantes moto,1.0,1.0,1.0,1.0,0.0
47801,guantes nitrilo talla s sin polvo,0.9363792118010483,0.8643145546088339,0.6687607038361473,0.8643145546088339,0.07206465719221444
47805,guantes rival boxeo,0.2863459897524693,0.5049059675118447,0.32227224912195473,0.5049059675118447,-0.2185599777593754
47806,guantes ski niña 3 años,1.0,1.0,1.0,1.0,0.0
47808,guantes trabajo,1.0,1.0,1.0,1.0,0.0
47818,guarda titulos,1.0,0.7827392871477703,0.92663607790064,0.92663607790064,0.07336392209936005
47820,guardabarros xiaomi mijia m365,1.0,1.0,1.0,1.0,0.0
47840,guayaquil ecuador,0.9502262648327977,0.9099466049873366,0.9322447939063515,0.9322447939063515,0.017981470926446197
47926,guilete fusion proglide,0.5012658353418871,0.5012658353418871,0.45560514958746035,0.5012658353418871,0.0
47927,guillotina para cortar papel,1.0,1.0,1.0,1.0,0.0
47945,guirnalda led,1.0,1.0,1.0,1.0,0.0
48100,guía de bali,1.0,0.7778721720600673,0.8165901947515999,0.8165901947515999,0.18340980524840012
48121,gym clothes,0.9363792118010483,0.823699893396571,0.8669479898642711,0.8669479898642711,0.0694312219367772
48123,gym en casa,1.0,1.0,1.0,1.0,0.0
48162,gz250 suzuki,0.24630238874073,0.24630238874073,0.16812753627111746,0.24630238874073,0.0
48240,haftgrund,0.48381288316677695,0.5714285040141098,0.23719771276929622,0.5714285040141098,-0.08761562084733288
48245,haier frigorifico,1.0,0.77990823370192,1.0,1.0,0.0
48574,halloween decoracion,1.0,1.0,1.0,1.0,0.0
48584,halloween disfraz,0.7015099647232446,0.662791942031712,0.5669450709942983,0.662791942031712,0.03871802269153257
48694,halogen heater,1.0,1.0,1.0,1.0,0.0
48726,hamburguesa vegana sin gluten,0.9363792118010483,0.7859162856301584,0.9363792118010483,0.9363792118010483,0.0
48790,han dynasty,1.0,0.6316243658611128,0.88995411685096,0.88995411685096,0.11004588314903996
49345,harry potter halloween,1.0,1.0,1.0,1.0,0.0
49355,harry potter monster book,1.0,1.0,1.0,1.0,0.0
49555,hd toshiba 1tb,0.9537123696623918,0.8191079142140382,0.8716476936377875,0.8716476936377875,0.08206467602460432
49581,hdmi a vga con audio,1.0,1.0,1.0,1.0,0.0
49584,hdmi analogico,1.0,1.0,1.0,1.0,0.0
49602,hdmi ladron 2 salidas,0.9165542635924873,0.8301054527851841,0.8984972075197749,0.8984972075197749,0.018057056072712352
49776,headset 2.0 almoadillas,0.841492960259019,0.5965173333990071,0.7967610662472993,0.7967610662472993,0.04473189401171973
49857,heartstopper,1.0,0.951231200062686,0.8549453387073992,0.951231200062686,0.04876879993731398
50064,heelys ruedas niña,0.77990823370192,0.5309999066793253,0.685119869332369,0.685119869332369,0.09478836436955096
50092,helado sin gluten,0.0,0.10086747116627115,0.08747171410140821,0.10086747116627115,-0.10086747116627115
50101,helena blavatsky,0.8486026589039901,1.0,1.0,1.0,-0.15139734109600989
50105,helio bombona,1.0,0.77990823370192,1.0,1.0,0.0
50149,helly hansen hombre polo,0.9337457765456111,0.9363792118010483,0.9363792118010483,0.9363792118010483,-0.002633435255437244
50221,heno de pravia,1.0,0.8482378089219648,1.0,1.0,0.0
50232,hepa h13 filter,0.7353797772725618,0.4099509148465345,0.5875502863571092,0.5875502863571092,0.1478294909154526
50280,hergom estufa leña,0.7967610662472993,0.7967610662472993,0.599976751690748,0.7967610662472993,0.0
50309,heroes ray loriga,0.38685280723454163,0.0,0.0,0.0,0.38685280723454163
50318,herramientas para motos,0.5946976087835997,0.4103737754674528,0.6802779217425298,0.6802779217425298,-0.0855803129589301
50376,hf204rc,1.0,1.0,1.0,1.0,0.0
50392,hi tec zapatillas hombre,1.0,1.0,0.9052116356304495,1.0,0.0
50452,hidrarizos de garnier crema sin aclarado,0.46111430781719365,0.37576775259321094,0.5637884576902257,0.5637884576902257,-0.10267414987303203
50453,hidratante antiedad beau-pro,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333
50455,hidrolimpiadora gasolina ducati,1.0,1.0,1.0,1.0,0.0
50457,hidromasaje spa,1.0,0.7183424120903082,0.9052116356304495,0.9052116356304495,0.09478836436955052
50654,hilo sin gas,1.0,0.9971876401972103,0.9292442392789195,0.9971876401972103,0.00281235980278971
50657,"hilo soldar sin gas 0,8 mm",0.7027284035579431,0.6620158551732018,0.6809047493604335,0.6809047493604335,0.021823654197509534
50658,hilo soldar sin gas 1mm,0.2188505885308512,0.4703652827859579,0.10699313236726378,0.4703652827859579,-0.2515146942551067
50660,hilos de bordar algodon,1.0,1.0,1.0,1.0,0.0
50661,hilos de plastico para hacer pulseras,1.0,0.5779050396291793,0.6300426811446147,0.6300426811446147,0.3699573188553853
50727,historia de las creencias y las ideas religiosas,1.0,1.0,1.0,1.0,0.0
50731,historias fantasticas stephen king,0.49661976912920763,0.5531464700081437,0.38356636737133565,0.5531464700081437,-0.05652670087893602
50949,hom cinema 5.1,1.0,1.0,1.0,1.0,0.0
50954,hombre de honor,1.0,0.3333333333333333,0.5,0.5,0.5
50955,hombre perro,0.8971754588393883,0.8513627366870065,0.9020870746500321,0.9020870746500321,-0.00491161581064381
50956,hombre sin rostro,1.0,1.0,1.0,1.0,0.0
50959,homcom bicicleta sin pedales,0.8550956239938449,0.8550956239938449,0.8550956239938449,0.8550956239938449,0.0
51125,honduras,0.7065443116025598,0.5964984284535197,0.6500332220485792,0.6500332220485792,0.056511089553980653
51193,honor 8x,1.0,0.30078518014914984,0.9068250379649666,0.9068250379649666,0.09317496203503339
51234,hookah,1.0,1.0,1.0,1.0,0.0
51275,hordes of chaos,1.0,1.0,0.8643145546088339,1.0,0.0
51283,hormigas veneno,0.9363792118010483,0.8611375561264456,0.9305687780632229,0.9305687780632229,0.005810433737825416
51293,horno gas butano,0.72891152902702,0.6804503724350792,0.6871952210980249,0.6871952210980249,0.04171630792899517
51300,hornos industriales,0.521740333252319,0.23622204575576317,0.3175737776606231,0.3175737776606231,0.20416655559169594
51301,hornos integrados cocina cajones telescopico,0.9047172294870751,0.13905617951077562,0.7226387152952866,0.7226387152952866,0.18207851419178855
51307,horquilla fox float,0.727329844310522,0.4260276605334036,0.6363762929310756,0.6363762929310756,0.09095355137944638
51476,hot wheels coches,0.9305687780632229,0.5309999066793253,0.7877736340270853,0.7877736340270853,0.14279514403613758
51656,hoz mango largo,0.42914113378860663,0.39327839964630634,0.7058075148678529,0.7058075148678529,-0.27666638107924624
51734,hp omen,0.5462574254588146,0.6659485553357845,0.88995411685096,0.88995411685096,-0.3436966913921454
51737,hp omen sobremesa,0.5147714448836774,0.975788054854922,0.8248239677678635,0.975788054854922,-0.4610166099712446
51749,hp portátil,1.0,1.0,1.0,1.0,0.0
51786,hp zbook x2,0.6739577727076379,0.6601396023754075,0.4364597551790087,0.6601396023754075,0.013818170332230428
51798,hpe ssd,1.0,1.0,1.0,1.0,0.0
51842,huawei g8,1.0,0.3010299956639812,1.0,1.0,0.0
51850,huawei mate 30 pro,0.7328286204777911,0.6797310500037655,0.7122630665145961,0.7122630665145961,0.020565553963194927
51882,huawey p 30 pro,1.0,0.6846006209336564,0.8491920179987479,0.8491920179987479,0.15080798200125212
51926,hueso para cachorros,0.9971876401972103,0.6797184004964701,0.845519325279726,0.845519325279726,0.15166831491748434
51961,hughes and kettner,0.9363792118010483,0.9363792118010483,0.9305687780632229,0.9363792118010483,0.0
51963,hugo boss perfume hombre,1.0,1.0,1.0,1.0,0.0
51982,hule gris rectangular,0.7877736340270853,1.0,0.8486026589039901,1.0,-0.21222636597291467
52026,humidificadores,1.0,1.0,1.0,1.0,0.0
52525,i12,1.0,1.0,1.0,1.0,0.0
52533,i7 gaming,0.8389574121760603,0.8364586133797037,0.5797827732044221,0.8364586133797037,0.002498798796356616
52536,i7 portatil lenovo,1.0,0.4016049330257502,1.0,1.0,0.0
52547,i9 mini pc,1.0,0.6581810421830975,0.9052116356304495,0.9052116356304495,0.09478836436955052
52548,i9 pc,0.9052116356304495,1.0,0.8263333286520084,1.0,-0.09478836436955052
52790,ilford 35mm blanco y negro,0.3562071871080222,0.0,0.3010299956639812,0.3010299956639812,0.055177191444040985
52806,iluminacion bajo muebles de cocina sin cable,0.5531464700081437,0.7682972668889274,0.27727342735504823,0.7682972668889274,-0.21515079688078376
52810,iluminadores de maquillaje,1.0,0.44967985513709063,0.8458581824477313,0.8458581824477313,0.15414181755226875
52811,ilusive london,1.0,1.0,1.0,1.0,0.0
52866,imitacion moldura,1.0,0.3562071871080222,1.0,1.0,0.0
52902,impresion 3d,0.7233035367188455,0.625451942083685,0.45734567087855327,0.625451942083685,0.09785159463516047
52906,impresora camisetas,0.6774944350794183,0.5943907508440193,0.41319093293015385,0.5943907508440193,0.08310368423539904
52909,impresora fotografica profesional,0.7975167679274939,0.628164947569372,0.8603818544462509,0.8603818544462509,-0.062865086518757
52918,impresora para el movil,1.0,1.0,0.77990823370192,1.0,0.0
52929,imprimir fotos online,0.8521705090845474,0.469736890055382,0.6969179698201176,0.6969179698201176,0.15525253926442983
52933,imán cuchillos de cocina sin tornillos,1.0,1.0,0.9216017310213247,1.0,0.0
53044,indiana jones,0.7815683063664048,0.6608850241063915,0.7935180200065873,0.7935180200065873,-0.011949713640182491
53135,infaillible 24 fresh to wear base de maquillaje compacto,0.7809509050749017,0.6739577727076379,0.7618017901203944,0.7618017901203944,0.01914911495450733
53137,infancia la edad sagrada,1.0,1.0,1.0,1.0,0.0
53291,infrarrojos sauna,0.8611375561264456,0.9148568823583791,1.0,1.0,-0.1388624438735544
53349,inman home,0.9911205770005563,1.0,0.9878316351280036,1.0,-0.008879422999443665
53352,inmotion v5f,0.7456919575934262,0.5499887725471477,0.4141233842675174,0.5499887725471477,0.19570318504627848
53481,instax,0.7100226348397881,1.0,0.599976751690748,1.0,-0.2899773651602119
53581,interbios sandalias mujer 42,0.9363792118010483,0.6274092458891773,1.0,1.0,-0.06362078819895167
53625,interruptor wifi sin neutro sonoff,0.7312625444731049,0.7917063341896683,0.92663607790064,0.92663607790064,-0.19537353342753505
53734,ionizador sin ozono,0.9363792118010483,0.9363792118010483,0.6434035614033738,0.9363792118010483,0.0
53740,ios audio interface,0.8301054527851841,0.8909510095528637,0.9752652438087496,0.9752652438087496,-0.14515979102356547
53757,ip65 caja,1.0,1.0,1.0,1.0,0.0
53853,ipad hdmi,1.0,1.0,1.0,1.0,0.0
53990,iphone 11,1.0,0.0,0.5012658353418871,0.5012658353418871,0.49873416465811293
54095,iphone 11 pro max templado,0.8276904491046954,0.8270433092474515,0.4110993609507533,0.8270433092474515,0.0006471398572438503
54106,iphone 11 screen protector,1.0,1.0,1.0,1.0,0.0
54144,iphone 6 16gb nuevo,0.6131471927654584,0.6131471927654584,0.3065735963827292,0.6131471927654584,0.0
54212,iphone 7 32gb,1.0,0.7641675933748661,0.9292442392789195,0.9292442392789195,0.07075576072108047
54249,iphone 7 plus,1.0,0.9895948844467957,0.9971876401972103,0.9971876401972103,0.00281235980278971
54319,iphone 8 fundas,1.0,1.0,1.0,1.0,0.0
54327,iphone 8 plus,1.0,0.8643145546088339,1.0,1.0,0.0
54538,iphone x 64 gb,0.8899603164338973,0.49256861998650303,0.9267582364714125,0.9267582364714125,-0.03679792003751525
54575,iphone xr 128gb,1.0,0.9709286432396583,0.8547529378296287,0.9709286432396583,0.02907135676034167
54576,iphone xr 128gb blanco,1.0,1.0,1.0,1.0,0.0
54818,ipone7 plus,1.0,0.6898511839334867,0.9930783166417602,0.9930783166417602,0.0069216833582398385
54859,irimo herramientas,0.9337457765456111,0.7510916729774055,0.9337457765456111,0.9337457765456111,0.0
54862,iris & lilly sujetador sin aros,0.92663607790064,0.8389574121760603,0.5711601909662337,0.8389574121760603,0.08767866572457961
54958,irrigador bucal,1.0,1.0,1.0,1.0,0.0
54962,irrigadores bucales,1.0,1.0,1.0,1.0,0.0
54988,ise cinta de correr,0.6728499236252581,0.6700375638224682,0.7767471075223498,0.7767471075223498,-0.10389718389709168
54995,isla auxiliar cocina,1.0,1.0,1.0,1.0,0.0
55003,iso energy,0.7471589728148226,0.5766692999492191,0.6086182388744241,0.6086182388744241,0.13854073394039845
55049,it follows,1.0,1.0,1.0,1.0,0.0
55099,itelco vascula,0.3026024134988135,0.3900741276002217,0.5151254397262444,0.5151254397262444,-0.21252302622743086
55207,iwc relojes,1.0,0.2082732806320161,0.9216017310213247,0.9216017310213247,0.0783982689786753
